#,Address,Source,Live Registers,Sampling Data (All),Sampling Data (Not Issued),Instructions Executed,Predicated-On Thread Instructions Executed,Memory Address Space,Memory Access Operation,Memory Access Size,Memory L1 Transactions Global,Memory L1 Transactions Shared,Memory L2 Transactions Global,Memory L2 Transactions Local,stall_barrier,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued)
2750,00000013 2fa9e3d0,"     IMAD.MOV.U32 R13, RZ, RZ, R27 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751,00000013 2fa9e3e0,@!P0 BRA 0x132fa9e900 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,00000013 2fa9e3f0,"     BMOV.32.CLEAR RZ, B2 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,00000013 2fa9e400,"     BSSY B2, 0x132fa9e8d0 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,00000013 2fa9e410,"     IMAD.MOV.U32 R14, RZ, RZ, R7 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,00000013 2fa9e420,"     IMAD.MOV.U32 R13, RZ, RZ, R27 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,00000013 2fa9e430,"@!PT SHFL.IDX PT, RZ, RZ, RZ, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,00000013 2fa9e440,"     ISETP.GE.AND P0, PT, R14, c[0x0][0x18c], PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758,00000013 2fa9e450,"     BMOV.32.CLEAR RZ, B4 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,00000013 2fa9e460,"     IADD3 R15, R14, 0x20, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,00000013 2fa9e470,"     BSSY B4, 0x132fa9e590 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,00000013 2fa9e480,"     IADD3 R19, R14, 0x40, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,00000013 2fa9e490,"     ISETP.GE.AND P6, PT, R15, c[0x0][0x18c], PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,00000013 2fa9e4a0,"     ISETP.GE.AND P4, PT, R19, c[0x0][0x18c], PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,00000013 2fa9e4b0,"     IADD3 R21, R14, 0x60, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,00000013 2fa9e4c0,@P0  BRA 0x132fa9e580 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,00000013 2fa9e4d0,"     LDS.U R15, [R12] ",,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,00000013 2fa9e4e0,"     FSETP.GEU.FTZ.AND P5, PT, |R17|, +INF , PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,00000013 2fa9e4f0,"     FADD.FTZ R15, -R18, R15 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,00000013 2fa9e500,"     FSETP.GT.FTZ.AND P3, PT, R15, -12, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,00000013 2fa9e510,"     FSETP.GEU.FTZ.AND P0, PT, R15, 20, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,00000013 2fa9e520,"     PLOP3.LUT P0, PT, P5, P3, P0, 0xfb, 0x0 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,00000013 2fa9e530,"@!P0 FMUL.FTZ R19, R15, 1.4426950216293334961 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773,00000013 2fa9e540,"     IMAD.MOV.U32 R15, RZ, RZ, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774,00000013 2fa9e550,"@!P0 MUFU.EX2 R20, R19 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,00000013 2fa9e560,"@!P0 FFMA.FTZ.SAT R15, R20, R17, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,00000013 2fa9e570,"     STS [R12], R15 ",,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,00000013 2fa9e580,     BSYNC B4 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,00000013 2fa9e590,"     BMOV.32.CLEAR RZ, B4 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,00000013 2fa9e5a0,"     BSSY B4, 0x132fa9e690 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780,00000013 2fa9e5b0,"     ISETP.GE.AND P5, PT, R21, c[0x0][0x18c], PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,00000013 2fa9e5c0,@P6  BRA 0x132fa9e680 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,00000013 2fa9e5d0,"     LDS.U R15, [R12+0x80] ",,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,00000013 2fa9e5e0,"     FSETP.GEU.FTZ.AND P6, PT, |R17|, +INF , PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,00000013 2fa9e5f0,"     FADD.FTZ R15, -R18, R15 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,00000013 2fa9e600,"     FSETP.GT.FTZ.AND P3, PT, R15, -12, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,00000013 2fa9e610,"     FSETP.GEU.FTZ.AND P0, PT, R15, 20, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,00000013 2fa9e620,"     PLOP3.LUT P0, PT, P6, P3, P0, 0xfb, 0x0 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,00000013 2fa9e630,"@!P0 FMUL.FTZ R19, R15, 1.4426950216293334961 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,00000013 2fa9e640,"     IMAD.MOV.U32 R15, RZ, RZ, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,00000013 2fa9e650,"@!P0 MUFU.EX2 R20, R19 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,00000013 2fa9e660,"@!P0 FFMA.FTZ.SAT R15, R20, R17, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,00000013 2fa9e670,"     STS [R12+0x80], R15 ",,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,00000013 2fa9e680,     BSYNC B4 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,00000013 2fa9e690,"     BMOV.32.CLEAR RZ, B4 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,00000013 2fa9e6a0,"     BSSY B4, 0x132fa9e780 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,00000013 2fa9e6b0,@P4  BRA 0x132fa9e770 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,00000013 2fa9e6c0,"     LDS.U R15, [R12+0x100] ",,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,00000013 2fa9e6d0,"     FSETP.GEU.FTZ.AND P4, PT, |R17|, +INF , PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,00000013 2fa9e6e0,"     FADD.FTZ R15, -R18, R15 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,00000013 2fa9e6f0,"     FSETP.GT.FTZ.AND P3, PT, R15, -12, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,00000013 2fa9e700,"     FSETP.GEU.FTZ.AND P0, PT, R15, 20, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,00000013 2fa9e710,"     PLOP3.LUT P0, PT, P4, P3, P0, 0xfb, 0x0 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,00000013 2fa9e720,"@!P0 FMUL.FTZ R19, R15, 1.4426950216293334961 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,00000013 2fa9e730,"     IMAD.MOV.U32 R15, RZ, RZ, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,00000013 2fa9e740,"@!P0 MUFU.EX2 R20, R19 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,00000013 2fa9e750,"@!P0 FFMA.FTZ.SAT R15, R20, R17, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,00000013 2fa9e760,"     STS [R12+0x100], R15 ",,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,00000013 2fa9e770,     BSYNC B4 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,00000013 2fa9e780,"     BMOV.32.CLEAR RZ, B4 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,00000013 2fa9e790,"     BSSY B4, 0x132fa9e870 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,00000013 2fa9e7a0,@P5  BRA 0x132fa9e860 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,00000013 2fa9e7b0,"     LDS.U R15, [R12+0x180] ",,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,00000013 2fa9e7c0,"     FSETP.GEU.FTZ.AND P4, PT, |R17|, +INF , PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,00000013 2fa9e7d0,"     FADD.FTZ R15, -R18, R15 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,00000013 2fa9e7e0,"     FSETP.GT.FTZ.AND P3, PT, R15, -12, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,00000013 2fa9e7f0,"     FSETP.GEU.FTZ.AND P0, PT, R15, 20, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,00000013 2fa9e800,"     PLOP3.LUT P0, PT, P4, P3, P0, 0xfb, 0x0 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,00000013 2fa9e810,"@!P0 FMUL.FTZ R19, R15, 1.4426950216293334961 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,00000013 2fa9e820,"     IMAD.MOV.U32 R15, RZ, RZ, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820,00000013 2fa9e830,"@!P0 MUFU.EX2 R20, R19 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,00000013 2fa9e840,"@!P0 FFMA.FTZ.SAT R15, R20, R17, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,00000013 2fa9e850,"     STS [R12+0x180], R15 ",,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,00000013 2fa9e860,     BSYNC B4 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,00000013 2fa9e870,"     IADD3 R13, R13, 0x80, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,00000013 2fa9e880,"     IADD3 R14, R14, 0x80, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,00000013 2fa9e890,"     ISETP.GE.AND P0, PT, R13, R10, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,00000013 2fa9e8a0,"     IADD3 R12, R12, 0x200, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,00000013 2fa9e8b0,@!P0 BRA 0x132fa9e430 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,00000013 2fa9e8c0,     BSYNC B2 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,00000013 2fa9e8d0,"     ISETP.GE.AND P0, PT, R13, R52, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,00000013 2fa9e8e0,@P0  BREAK B3 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,00000013 2fa9e8f0,@P0  BRA 0x132fa9eac0 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,00000013 2fa9e900,     BSYNC B3 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,00000013 2fa9e910,"     IMAD.SHL.U32 R15, R13, 0x4, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,00000013 2fa9e920,"     IMAD R12, R32, 0x3, R11 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,00000013 2fa9e930,"     IMAD R12, R44, R12, R15 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,00000013 2fa9e940,"     IMAD.IADD R15, R13, 0x1, R26 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,00000013 2fa9e950,"     IMAD.IADD R12, R47, 0x1, R12 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,00000013 2fa9e960,"@!PT SHFL.IDX PT, RZ, RZ, RZ, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,00000013 2fa9e970,"     ISETP.GE.AND P0, PT, R15, c[0x0][0x18c], PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,00000013 2fa9e980,"     BMOV.32.CLEAR RZ, B2 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,00000013 2fa9e990,"     IADD3 R13, R13, 0x20, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,00000013 2fa9e9a0,"     BSSY B2, 0x132fa9ea90 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,00000013 2fa9e9b0,"     ISETP.GE.AND P5, PT, R13, R52, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,00000013 2fa9e9c0,@P0  BRA 0x132fa9ea80 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,00000013 2fa9e9d0,"     LDS.U R11, [R12] ",,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,00000013 2fa9e9e0,"     FSETP.GEU.FTZ.AND P4, PT, |R17|, +INF , PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,00000013 2fa9e9f0,"     FADD.FTZ R11, -R18, R11 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,00000013 2fa9ea00,"     FSETP.GT.FTZ.AND P3, PT, R11, -12, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,00000013 2fa9ea10,"     FSETP.GEU.FTZ.AND P0, PT, R11, 20, PT ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,00000013 2fa9ea20,"     PLOP3.LUT P0, PT, P4, P3, P0, 0xfb, 0x0 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,00000013 2fa9ea30,"@!P0 FMUL.FTZ R14, R11, 1.4426950216293334961 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,00000013 2fa9ea40,"     IMAD.MOV.U32 R11, RZ, RZ, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,00000013 2fa9ea50,"@!P0 MUFU.EX2 R14, R14 ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,00000013 2fa9ea60,"@!P0 FFMA.FTZ.SAT R11, R14, R17, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,00000013 2fa9ea70,"     STS [R12], R11 ",,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,00000013 2fa9ea80,     BSYNC B2 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,00000013 2fa9ea90,"     IADD3 R15, R15, 0x20, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,00000013 2fa9eaa0,"     IADD3 R12, R12, 0x80, RZ ",,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,00000013 2fa9eab0,@!P5 BRA 0x132fa9e960 ,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,00000013 2fa9eac0,     BSYNC B1 ,,33,29,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
2862,00000013 2fa9ead0,"     IMAD.IADD R11, R32, 0x1, R16 ",,8,8,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3
2863,00000013 2fa9eae0,"     IADD3 R9, R9, 0x1, RZ ",,0,0,25600,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,00000013 2fa9eaf0,"     ISETP.GE.AND P0, PT, R11, 0x10, PT ",,1,0,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,00000013 2fa9eb00,@!P0 BRA 0x132fa99ed0 ,,8,8,25600,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
2866,00000013 2fa9eb10,     BSYNC B0 ,,1,1,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2867,00000013 2fa9eb20,     NOP ,,8,6,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
2868,00000013 2fa9eb30,     BAR.SYNC 0x0 ,,3,1,25600,819200,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2869,00000013 2fa9eb40,@!P2 BRA 0x132fa9fe40 ,,19,18,25600,0,,,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2870,00000013 2fa9eb50,"     IMAD.MOV.U32 R55, RZ, RZ, RZ ",,3,2,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2871,00000013 2fa9eb60,"@!PT SHFL.IDX PT, RZ, RZ, RZ, RZ ",,32,22,128000,0,,,,,,,,0,0,0,0,0,0,0,0,7,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,2
2872,00000013 2fa9eb70,"     ISETP.GT.AND P2, PT, R53, 0xff, PT ",,2,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,00000013 2fa9eb80,"     BMOV.32.CLEAR RZ, B0 ",,5,2,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2874,00000013 2fa9eb90,"     BSSY B0, 0x132fa9f190 ",,1,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,00000013 2fa9eba0,@P2  BRA 0x132fa9f180 ,,32,21,128000,0,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
2876,00000013 2fa9ebb0,"     IMAD.MOV.U32 R4, RZ, RZ, R53 ",,14,8,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2877,00000013 2fa9ebc0,"     SHF.R.S32.HI R5, RZ, 0x1f, R4 ",,31,20,128000,4096000,,,,,,,,0,1,0,0,0,0,4,0,0,0,0,3,2,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17
2878,00000013 2fa9ebd0,"     LEA.HI R5, R5, R4, RZ, 0x4 ",,19,9,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2879,00000013 2fa9ebe0,"     LOP3.LUT R7, R5, 0xfffffff0, RZ, 0xc0, !PT ",,10,5,128000,4096000,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2880,00000013 2fa9ebf0,"     SHF.R.S32.HI R8, RZ, 0x4, R5 ",,6,4,128000,4096000,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2881,00000013 2fa9ec00,"     IMAD.IADD R6, R4, 0x1, -R7 ",,10,2,128000,4096000,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2882,00000013 2fa9ec10,"     IMAD.IADD R9, R31, 0x1, R8 ",,11,6,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2883,00000013 2fa9ec20,"     IMAD.IADD R7, R6, 0x1, R55 ",,4,1,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2884,00000013 2fa9ec30,"     IMAD.IADD R5, R7, 0x1, R26 ",,14,6,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2885,00000013 2fa9ec40,"     ISETP.GE.AND P0, PT, R7, R52, PT ",,6,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,00000013 2fa9ec50,"     ISETP.GE.OR P0, PT, R9, c[0x0][0x18c], P0 ",,17,9,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2887,00000013 2fa9ec60,"     IMAD R9, R8, 0x18, R6 ",,4,0,128000,4096000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
